06-27 13:26:12.243 30478-30853/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0-header: runtime,messagesSent,messagesReceived,introductionRequestsSent,introductionRequestsReceived,introductionResponsesSent,introductionResponsesReceived,puncturesSent,puncturesReceived,punctureRequestsSent,punctureRequestsReceived,blockMessagesSent,blockMessagesReceived,bytesSentCount,bytesReceivedCount,activeConnections,newConnections
06-27 13:37:02.472 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 650000,2128,1340,870,540,540,345,199,99,519,356,0,0,946490,649175,1,0
06-27 13:37:02.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 650000,1132,835,417,262,262,224,200,120,253,229,0,0,303607,505195,1,0
06-27 13:37:02.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 650001,1272,926,575,260,260,293,185,141,252,232,0,0,361490,589019,1,0
06-27 13:37:02.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 650001,2076,1366,639,592,592,296,272,93,573,385,0,0,782016,626374,1,0
06-27 13:37:02.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 650000,2129,1341,761,560,560,320,251,68,557,393,0,0,941515,622528,1,0
06-27 13:37:02.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 650000,1174,899,580,267,267,331,89,175,238,126,0,0,362162,557304,1,0
06-27 13:37:02.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 650001,864,680,535,132,132,295,74,161,123,92,0,0,197481,513557,1,0
06-27 13:37:02.521 30478-30943/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 650001,1231,877,567,279,279,291,120,145,265,162,0,0,382219,552769,1,1
06-27 13:37:02.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 650001,1437,1093,615,337,337,348,183,130,302,278,0,0,523422,645825,1,0
06-27 13:37:02.533 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 650000,1281,995,630,250,250,346,172,160,229,239,0,0,394412,627804,1,0
06-27 13:37:02.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 650001,1314,979,539,329,329,296,154,133,292,221,0,0,446133,550977,1,0
06-27 13:37:02.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 650001,771,669,523,94,94,316,66,172,88,87,0,0,165550,523092,1,0
06-27 13:37:02.557 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 650001,1122,883,558,231,231,314,139,168,194,170,0,0,315707,572012,1,0
06-27 13:37:02.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 650000,870,693,431,169,169,253,115,137,155,134,0,0,217408,495572,1,0
06-27 13:37:12.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 660001,1500,1052,609,353,353,301,219,88,319,310,0,0,540739,589542,1,0
06-27 13:37:12.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 660003,1648,1103,603,451,451,283,170,91,424,278,0,0,634336,570322,1,0
06-27 13:37:12.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 660001,1056,766,541,213,213,274,106,151,196,128,0,0,295830,507948,1,0
06-27 13:37:12.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 660001,1344,885,512,363,363,242,137,103,332,177,0,0,427489,494828,1,0
06-27 13:37:12.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 660001,1269,962,598,270,270,331,144,181,257,180,0,0,384734,583552,1,0
06-27 13:37:12.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 660000,1231,936,663,232,232,360,122,176,214,168,0,0,352517,619595,1,0
06-27 13:37:12.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 660001,1927,1184,568,529,529,207,303,50,527,398,0,0,644962,524190,1,0
06-27 13:37:12.439 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 660001,1254,928,669,229,229,340,132,170,224,189,0,0,379810,576886,1,0
06-27 13:37:12.447 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 660000,1992,1347,548,603,603,278,289,40,552,426,0,0,813400,616676,1,0
06-27 13:37:12.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 660001,1993,1322,648,560,560,286,270,68,515,408,0,0,780060,610836,1,0
06-27 13:37:12.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 660001,1571,1043,714,361,361,318,157,137,339,227,0,0,570316,579035,1,0
06-27 13:37:12.472 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 660000,2130,1340,872,540,540,345,199,99,519,356,0,0,946718,649175,1,0
06-27 13:37:12.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 660000,1135,841,419,262,262,228,201,121,253,230,0,0,303969,509822,1,0
06-27 13:37:12.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 660001,1274,926,577,260,260,293,185,141,252,232,0,0,361718,589019,1,1
06-27 13:37:12.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 660001,2082,1371,641,594,594,297,274,93,573,387,0,0,783189,627619,1,0
06-27 13:37:12.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 660000,2133,1347,763,562,562,323,251,69,557,393,0,0,942304,626904,1,0
06-27 13:37:12.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 660000,1177,899,583,267,267,331,89,175,238,126,0,0,362504,557304,1,1
06-27 13:37:12.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 660001,866,682,537,132,132,296,74,162,123,92,0,0,197709,516835,1,0
06-27 13:37:12.521 30478-30943/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 660001,1238,884,569,281,281,293,122,145,266,165,0,0,383633,557728,1,1
06-27 13:37:12.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 660001,1443,1099,617,338,338,350,186,130,302,281,0,0,524382,650331,1,0
06-27 13:37:12.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 660000,1286,1001,632,253,253,349,172,160,229,239,0,0,395465,630775,1,0
06-27 13:37:12.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 660001,1321,987,541,333,333,298,155,134,292,222,0,0,447846,555351,1,0
06-27 13:37:12.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 660001,774,670,526,94,94,317,66,172,88,87,0,0,165892,524406,1,1
06-27 13:37:12.558 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 660002,1127,889,560,234,234,316,139,169,194,170,0,0,316757,573154,1,0
06-27 13:37:12.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 660000,873,695,434,169,169,255,115,137,155,134,0,0,217750,497310,1,0
06-27 13:37:22.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 670001,1504,1056,611,354,354,302,220,89,319,311,0,0,541427,593169,1,0
06-27 13:37:22.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 670003,1650,1105,605,451,451,285,170,91,424,278,0,0,634562,572298,1,0
06-27 13:37:22.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 670001,1058,766,543,213,213,274,106,151,196,128,0,0,296056,507948,1,0
06-27 13:37:22.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 670001,1347,887,514,364,364,243,137,103,332,177,0,0,428046,498091,1,0
06-27 13:37:22.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 670001,1274,967,600,273,273,332,144,182,257,180,0,0,385976,587156,1,0
06-27 13:37:22.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 670000,1235,939,665,233,233,362,122,176,215,168,0,0,353315,624161,1,0
06-27 13:37:22.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 670001,1935,1192,571,533,533,210,304,50,527,399,0,0,646765,529654,1,0
06-27 13:37:22.439 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 670000,1259,934,671,230,230,342,134,171,224,191,0,0,380633,580894,1,0
06-27 13:37:22.448 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 670000,1996,1352,550,605,605,281,289,40,552,426,0,0,814298,620931,1,0
06-27 13:37:22.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 670001,1997,1323,652,560,560,287,270,68,515,408,0,0,780512,613998,1,0
06-27 13:37:22.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 670001,1574,1045,717,361,361,320,157,137,339,227,0,0,570658,582540,1,0
06-27 13:37:22.472 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 670000,2133,1345,873,541,541,347,200,100,519,357,0,0,947310,653130,1,0
06-27 13:37:22.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 670000,1137,841,421,262,262,228,201,121,253,230,0,0,304197,509822,1,0
06-27 13:37:22.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 670001,1281,933,581,261,261,296,187,142,252,234,0,0,362787,594648,1,1
06-27 13:37:22.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 670001,2090,1379,643,598,598,299,276,93,573,389,0,0,785064,632995,1,1
06-27 13:37:22.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 670001,2136,1349,765,563,563,324,251,69,557,393,0,0,942876,628223,1,0
06-27 13:37:22.507 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 670000,1179,901,584,268,268,332,89,175,238,126,0,0,362963,560580,1,1
06-27 13:37:22.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 670001,871,686,539,134,134,297,75,162,123,93,0,0,198649,520456,1,0
06-27 13:37:22.521 30478-30943/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 670001,1244,889,572,283,283,294,123,146,266,166,0,0,384769,559717,1,0
06-27 13:37:22.528 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 670001,1446,1102,619,338,338,352,187,130,302,282,0,0,524744,654149,1,0
06-27 13:37:22.533 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 670000,1291,1006,634,254,254,351,174,160,229,241,0,0,396209,636045,1,0
06-27 13:37:22.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 670001,1323,987,543,333,333,298,155,134,292,222,0,0,448074,555351,1,0
06-27 13:37:22.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 670001,778,672,530,94,94,318,66,173,88,87,0,0,166348,527702,1,0
06-27 13:37:22.557 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 670001,1131,895,562,235,235,318,140,171,194,171,0,0,317451,577266,1,0
06-27 13:37:22.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 670000,875,696,436,169,169,256,115,137,155,134,0,0,217978,500455,1,0
06-27 13:37:32.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 680001,1506,1056,613,354,354,302,220,89,319,311,0,0,541653,593169,1,0
06-27 13:37:32.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 680002,1659,1114,607,455,455,287,173,91,424,281,0,0,636514,576773,1,0
06-27 13:37:32.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 680001,1062,769,545,213,213,275,108,151,196,130,0,0,296548,511474,1,0
06-27 13:37:32.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 680001,1349,887,516,364,364,243,137,103,332,177,0,0,428272,498091,1,0
06-27 13:37:32.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 680001,1277,971,601,275,275,334,144,182,257,180,0,0,386762,587958,1,0
06-27 13:37:32.420 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 680000,1240,941,668,234,234,362,123,176,215,169,0,0,354131,624506,1,0
06-27 13:37:32.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 680001,1937,1192,573,533,533,210,304,50,527,399,0,0,646991,529654,1,1
06-27 13:37:32.439 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 680001,1264,936,675,230,230,343,135,171,224,192,0,0,381218,584287,1,0
06-27 13:37:32.448 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 680001,1998,1352,552,605,605,281,289,40,552,426,0,0,814524,620931,1,0
06-27 13:37:32.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 680001,2000,1325,654,560,560,288,271,68,515,409,0,0,780871,617392,1,1
06-27 13:37:32.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 680001,1576,1045,719,361,361,320,157,137,339,227,0,0,570886,582540,1,0
06-27 13:37:32.471 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 680000,2138,1349,875,543,543,347,201,101,519,358,0,0,948360,653735,1,0
06-27 13:37:32.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 680000,1140,843,423,262,262,229,202,121,253,231,0,0,304559,513216,1,0
06-27 13:37:32.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 680001,1284,933,584,261,261,296,187,142,252,234,0,0,363129,594648,1,0
06-27 13:37:32.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 680001,2098,1383,647,599,599,300,278,93,574,391,0,0,786351,634765,1,0
06-27 13:37:32.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 680001,2141,1353,767,565,565,325,252,69,557,394,0,0,943717,631810,1,0
06-27 13:37:32.507 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 680000,1190,908,587,272,272,334,90,175,241,127,0,0,365432,564871,1,0
06-27 13:37:32.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 680001,873,687,541,134,134,298,75,162,123,93,0,0,198877,521020,1,0
06-27 13:37:32.521 30478-30943/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 680001,1246,890,574,283,283,295,123,146,266,166,0,0,384997,562878,1,0
06-27 13:37:32.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 680001,1448,1102,621,338,338,352,187,130,302,282,0,0,524972,654149,1,0
06-27 13:37:32.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 680000,1293,1006,636,254,254,351,174,160,229,241,0,0,396437,636045,1,0
06-27 13:37:32.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 680001,1328,990,546,335,335,299,155,134,292,222,0,0,449078,558614,1,0
06-27 13:37:32.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 680001,781,674,532,94,94,319,67,173,88,88,0,0,166710,531095,1,0
06-27 13:37:32.557 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 680001,1133,896,564,235,235,319,140,171,194,171,0,0,317679,580428,1,0
06-27 13:37:32.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 680000,880,700,438,171,171,257,116,137,155,135,0,0,219017,504049,1,0
06-27 13:37:42.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 690001,1508,1057,615,354,354,303,220,89,319,311,0,0,541879,596331,1,0
06-27 13:37:42.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 690003,1661,1114,609,455,455,287,173,91,424,281,0,0,636740,576773,1,0
06-27 13:37:42.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 690001,1064,773,546,214,214,277,108,152,196,130,0,0,296992,515405,1,0
06-27 13:37:42.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 690001,1354,891,518,366,366,244,138,103,332,178,0,0,429306,501700,1,0
06-27 13:37:42.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 690001,1284,978,603,278,278,335,146,183,257,182,0,0,388173,592025,1,0
06-27 13:37:42.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 690000,1246,946,671,234,234,364,126,176,215,172,0,0,354869,627630,1,0
06-27 13:37:42.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 690001,1945,1199,576,536,536,211,305,52,528,400,0,0,648594,533607,1,0
06-27 13:37:42.439 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 690000,1268,939,677,232,232,344,135,171,224,192,0,0,382116,587644,1,0
06-27 13:37:42.447 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 690000,2001,1354,554,606,606,282,289,40,552,426,0,0,815081,624194,1,0
06-27 13:37:42.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 690001,2004,1325,658,560,560,288,271,68,515,409,0,0,781323,617392,1,1
06-27 13:37:42.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 690001,1579,1046,722,361,361,321,157,137,339,227,0,0,571228,585702,1,0
06-27 13:37:42.472 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 690000,2140,1351,877,543,543,348,201,102,519,358,0,0,948588,657029,1,0
06-27 13:37:42.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 690000,1146,850,424,265,265,230,204,122,253,233,0,0,305947,517288,1,0
06-27 13:37:42.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 690001,1293,941,587,264,264,298,190,142,252,237,0,0,364600,597215,1,0
06-27 13:37:42.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 690001,2109,1393,650,604,604,301,281,94,574,394,0,0,788787,639290,1,0
06-27 13:37:42.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 690001,2145,1357,769,567,567,326,252,70,557,394,0,0,944605,632584,1,0
06-27 13:37:42.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 690000,1192,908,589,272,272,334,90,175,241,127,0,0,365660,564871,1,1
06-27 13:37:42.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 690001,878,692,542,137,137,299,76,162,123,94,0,0,199852,524721,1,0
06-27 13:37:42.521 30478-30943/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 690001,1253,894,576,285,285,296,124,146,268,167,0,0,386409,564632,1,0
06-27 13:37:42.528 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 690001,1454,1108,623,340,340,353,189,131,302,284,0,0,526157,658164,1,0
06-27 13:37:42.533 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 690000,1299,1013,637,254,254,352,179,161,229,246,0,0,397221,640522,1,0
06-27 13:37:42.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 690001,1332,995,548,336,336,302,156,134,292,223,0,0,449768,562697,1,0
06-27 13:37:42.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 690001,785,676,535,95,95,320,67,173,88,88,0,0,167384,534357,1,1
06-27 13:37:42.557 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 690001,1136,899,566,236,236,320,140,172,194,171,0,0,318239,583824,1,0
06-27 13:37:42.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 690000,883,702,440,172,172,258,116,137,155,135,0,0,219577,507312,1,0
